Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-380.8238	-352.004	-28.81981	10.78278	2.155832	0.0415515	0.00842077	0.0410033	0.0292273	0.089063	0.0139619	0.0177262	0.260845	0.437055	0.0114802	0.0376021	0.272839	0.0736721	0.0478502	0.0386871	0.0460747	0.0959093	0.037398	0.0100278	0.00190997	0.00130965	0.00754443	0.000290243	0.0509147	0.0845436	0.00225341	0.0537253	0.0376024	0.108525	0.105067	0.0477154	0.118468	0.121237	0.00494678	0.517019	0.064602	0.0155719	0.0275248	0.0165733	0.00443874	0.0700726	0.1306	0.0133421	0.048587	0.270356	0.0411926	0.148206	0.00368359	0.142101	0.196858	0.0498948	0.0313209	0.00966998	0.100307	0.0360316	0.00581162	0.101696	0.0328649	0.0776262	0.0333477	0.0241	0.0308834	0.07709755	0.1672537	0.108667	0.0666811	0.0566417	0.0743569	0.0694251	0.00599916	0.207292	0.00513222	0.0322584	0.0455364	0.122421	0.00169113	0.0321643	0.162516	0.00921798	0.5285025	9	11.25003	0.1759716	0.311193	0.670623	1.07344	1.94474	0.172159	0.161557	0.17612	0.0723261	0.276912	0.140925	0.6957562	0.7596088
100	-386.2432	-342.2342	-44.00894	9.552788	2.596466	0.0427528	0.0151305	0.0154297	0.0927798	0.288572	0.0791138	0.0295601	0.0245414	0.0925081	0.0120809	0.220683	0.0851663	0.0264894	0.00276617	0.0025976	0.041533	0.00535653	0.00898099	0.223078	0.0194616	0.0502484	0.0397014	0.0137308	0.207971	0.0214348	0.0875939	0.0292319	0.0823393	0.0109034	0.0208232	0.000965995	0.00681212	0.610231	0.14463	0.0695688	0.0586051	0.00395199	0.0121824	0.0109636	0.00835094	0.389586	0.121753	0.0300229	0.0234991	0.379732	0.405449	0.266922	0.0451829	0.193349	0.0501993	0.0103291	0.0901973	0.0572538	0.117158	0.00275998	0.0432026	0.0135838	0.00077967	0.0694831	0.0660682	0.141522	0.0589425	0.07878789	0.03152443	0.0569725	0.0240587	0.132925	0.180513	0.0216716	0.0186387	0.0451648	0.00715573	0.162905	0.0270818	0.164089	0.0344028	0.00822266	0.103526	0.0126724	0.7480981	14	12.829	0.1581708	0.355416	0.706416	1.07964	1.85852	0.151149	0.134455	0.254537	0.0855371	0.265886	0.108436	0.7796226	0.9595645
200	-372.9353	-355.4078	-17.52757	8.240094	3.934851	0.0321564	0.0657809	0.0183306	0.159552	0.0203784	0.0208186	0.0355606	0.0294657	0.0499772	0.0247235	0.0429049	0.0203403	0.0131386	0.0337766	0.194242	0.0294649	0.224591	0.0204692	0.0445232	0.0678331	0.0386573	0.0346465	0.00735132	0.133406	0.0120339	0.0460209	0.0623685	0.119676	0.0150319	0.0201717	0.0279181	0.00589043	0.0175159	0.179136	0.297318	0.0344435	0.0595439	0.0010557	0.0134134	0.0325855	0.206092	0.0365856	0.295268	0.0117104	0.247369	0.0209598	0.027339	0.00624825	0.076307	0.0297056	0.0435564	0.0714318	0.0177081	0.12812	0.0305963	0.113456	0.154149	0.117306	0.242042	0.022016	0.0100359	0.0828953	0.07679822	0.06190567	0.0347705	0.0167227	0.0625772	0.0956247	0.0241674	0.0510483	0.0466684	0.00565793	0.114692	0.0160564	0.180432	0.0251935	0.0960459	0.163328	0.0670159	0.628564	12	9.255267	0.1575863	0.450747	0.772926	1.08441	1.69192	0.169733	0.126156	0.255013	0.114467	0.191914	0.142717	0.6904697	0.9103427
300	-383.4827	-343.6228	-39.85986	8.577618	3.321584	0.0696192	0.292921	0.0101062	0.362117	0.0396857	0.0481291	0.032535	0.0780536	0.0178908	0.0559775	0.0959334	0.0153748	0.0119754	0.188403	0.0507566	0.00491786	0.000906021	0.00663141	0.0916618	0.00348811	0.0661101	2.37319e-05	0.143969	0.0267819	0.0355447	0.0281751	0.0638931	0.0546732	0.13698	0.0770351	0.00383248	0.0883554	0.0429421	0.0322968	0.141497	0.0216922	0.0135761	0.0133401	0.00994718	0.00814859	0.0519438	0.0786178	0.486401	0.0561148	0.134964	0.0126494	0.00286789	0.000121505	0.0282679	0.0103545	0.200434	0.23354	0.203044	0.241512	0.0156392	0.287716	0.0107489	0.0187042	0.0987669	0.458034	0.0230491	0.0167721	0.06495221	-0.08190848	0.0869376	0.0277734	0.102965	0.191973	0.0416244	0.0509534	0.0659005	0.0127196	0.0806685	0.0366188	0.119082	0.00171292	0.023459	0.0988248	0.0587871	0.6227717	9	11.27793	0.1459054	0.412705	0.74791	1.0837	1.75568	0.126787	0.163449	0.264438	0.0930008	0.207154	0.14517	0.5408632	1.15144
400	-387.786	-355.5993	-32.18668	7.329237	3.229163	0.266853	0.0275661	0.0189851	0.00253642	0.114132	0.136154	0.0126361	0.061206	0.242079	0.0966027	0.0712517	0.0135915	0.02986	0.0150395	0.0209678	0.0796511	0.0413398	0.0410944	0.0667945	0.00898828	0.0784082	0.0166854	0.0027851	0.22213	0.0590072	0.0332721	0.128469	0.0310383	0.0566761	0.148821	0.048294	0.0251626	0.026467	0.019667	0.204969	0.000144095	0.0987669	0.351145	0.0359773	0.103079	0.0115203	0.614379	0.0039311	0.230655	0.545684	0.0491454	0.154223	0.0802725	0.0980116	0.269176	0.043462	0.0439487	0.171549	0.141684	0.0713111	0.138896	0.110605	0.0936473	0.0101862	0.0202038	0.0387574	0.0130107	0.1334505	-0.03093325	0.118094	0.0784003	0.111801	0.149212	0.00109782	0.0198401	0.114197	0.000289994	0.0707251	0.00746241	0.119296	0.0306684	0.0538379	0.0819807	0.0430972	0.9844485	10	7.809918	0.2769573	0.406248	0.743476	1.08344	1.76684	0.110133	0.160104	0.251298	0.101562	0.266586	0.110316	0.9535153	1.032441
500	-366.3605	-354.2667	-12.09381	8.59226	5.122203	0.0174638	0.0633958	0.0196963	0.0290441	0.126894	0.0933931	0.00612327	0.0888441	0.205162	0.0439309	0.070354	0.0804252	0.0487713	0.161541	0.0366186	0.0559371	0.0209321	0.0304536	0.0089875	0.005658	0.0283208	0.00338576	0.0219555	0.0156187	0.00399345	0.000184899	0.0289118	0.0213815	0.0254964	0.00326783	0.130104	0.0535818	0.0170014	0.06326	0.065513	0.113926	0.0811087	0.0183215	0.0258131	0.123594	0.0212292	0.159064	0.0239949	0.0504133	0.288301	0.0590965	0.0667408	0.0513181	0.0282531	0.0957487	0.0178894	0.00193618	0.0320247	0.0887878	0.0227653	0.109229	0.056412	0.130005	0.256112	0.00601963	0.0962995	0.0532442	0.05918532	0.1363258	0.0199716	0.000763336	0.130622	0.182857	0.048289	0.0192264	0.169464	0.00502604	0.0709112	0.00190334	0.142515	0.00465885	0.012734	0.126578	0.0644798	0.562738	11	10.48923	0.1614963	0.507075	0.80683	1.08308	1.60301	0.150617	0.218168	0.321217	0.0337995	0.155892	0.120306	0.6990638	0.8049881
600	-368.6338	-345.6009	-23.03294	13.4697	3.724763	0.00834916	0.0741288	0.0749084	0.142355	0.0503526	0.024118	0.0244967	0.00773707	0.0199262	0.0353428	0.0430546	0.0547082	0.0248186	0.132169	0.113359	0.024673	0.104396	0.00280481	0.00327926	0.0561452	0.0618604	0.00432573	0.0437246	0.145927	0.0116262	0.0395521	0.0131464	0.0333896	0.120942	0.0305592	0.0185211	0.00865	0.0184339	0.0524385	0.246946	0.0848347	0.0112452	0.00618846	0.0233007	0.0651162	0.0385526	0.0220867	0.0900821	0.0431786	0.0242428	0.127607	0.280857	0.0324482	0.189529	0.00278683	0.000563768	0.136368	0.0260994	0.289825	0.0119162	0.00655807	0.0671585	0.0212537	0.14786	0.0131702	0.0512403	0.0335865	0.07541551	-0.01016936	0.018938	0.00783651	0.176896	0.0924224	0.0689356	0.0324852	0.131927	0.000343445	0.107091	0.0660806	0.14158	0.00590334	0.0155791	0.0919517	0.0420299	0.6466946	10	14.42193	0.1485067	0.438572	0.765119	1.08433	1.71198	0.190674	0.137107	0.209273	0.0814848	0.186184	0.195277	0.6365253	1.015976
700	-402.6839	-345.8667	-56.8172	6.331278	4.534633	0.1193	0.0555448	0.482548	0.222047	0.449883	0.0586806	0.0320508	0.135039	0.121817	0.120008	0.2697	0.172336	0.0182621	0.023212	0.0295988	0.0231993	0.0358773	0.0140355	0.0578416	0.0383354	0.00364171	0.00577488	0.0456589	0.00132498	0.56757	0.0412611	0.00289769	0.0472217	0.00423689	0.12133	0.0112242	0.0458656	0.0326806	0.0218459	0.780053	0.0606233	0.311422	0.194015	0.117859	0.014627	0.0647841	0.66154	0.254131	0.0217391	0.481745	0.0484415	0.129198	0.00671951	0.0986941	0.145121	0.0265984	0.0748586	0.323676	0.338576	0.0312708	0.225349	0.200022	0.498931	0.291174	0.0335082	0.0737043	0.014401	0.1194614	0.0006311356	0.0145644	0.0303453	0.146881	0.204843	0.0117874	0.0247317	0.118813	2.48744e-05	0.105863	0.0244352	0.1262	0.00608326	0.0238368	0.0828852	0.0787066	0.9153993	15	8.096153	0.1893586	0.48152	0.79188	1.084	1.6426	0.172733	0.176876	0.208155	0.0868092	0.245835	0.109592	0.9160304	0.999311
800	-383.5236	-351.7842	-31.73943	9.251337	4.493703	0.0215224	0.0023891	0.166408	0.00782235	0.223	0.114313	0.0583699	0.0173484	0.192472	0.0103821	0.0285533	0.206813	0.0278962	0.0132769	0.0724967	0.0282447	0.0504622	0.200447	0.0299529	0.0400601	0.0202909	0.0449369	0.0294606	0.0241965	0.0241526	0.0717229	0.000791164	0.0493351	0.0173738	0.08945	0.0123923	0.019469	0.0103515	0.00266659	0.0938877	0.0602202	0.089578	0.000684903	0.00371965	0.0139265	0.0691084	0.355671	0.00200396	0.104405	0.157449	0.204653	0.153942	0.0310949	0.100316	0.100087	0.00641134	0.0349795	0.303417	0.0445681	0.0728767	0.315261	0.409031	0.0827017	0.119848	0.0388149	0.00799275	0.0148049	0.09609972	0.1892648	0.0374703	0.0125902	0.0812834	0.0931137	0.00397064	0.0782601	0.0610981	0.00833874	0.232463	0.0213781	0.195909	0.0065445	0.0179929	0.0899542	0.0596326	0.5950342	13	10.49856	0.2007295	0.479586	0.79072	1.08405	1.64564	0.262179	0.126025	0.158699	0.0978364	0.219393	0.135868	0.784299	0.7586828
900	-391.929	-347.5285	-44.40049	8.132543	3.310475	0.0399179	0.011967	0.0539595	0.319087	0.132546	0.015278	0.0648335	0.0628812	0.151411	0.0380504	1.12602e-05	0.160564	0.0851302	0.0216992	0.0346419	0.00664717	0.00617817	0.0288283	0.118659	0.0661274	0.0242114	0.0291834	0.358468	0.00299068	0.00235665	0.246002	0.432153	0.0255688	0.247553	0.00921621	0.00921616	0.0358438	0.0402295	0.0308032	0.0293926	0.131343	0.314927	0.35134	0.053793	0.0922729	0.262658	0.0669986	0.102378	0.249397	0.322235	0.183761	0.0126048	0.0901937	0.0583367	0.0744606	0.0213628	0.0409829	0.174736	0.319747	0.00516485	0.445241	0.019579	0.214277	0.34582	0.0413935	0.00131695	0.0495665	0.1062108	0.04387358	0.0253553	0.0168508	0.0746222	0.111081	0.0754411	0.037286	0.0868916	0.0016457	0.128815	0.0064525	0.12033	0.000536604	0.0235987	0.224905	0.0661882	0.7655742	15	10.9762	0.293873	0.411941	0.747388	1.08367	1.757	0.167255	0.119926	0.341973	0.0645613	0.201005	0.105279	0.8094477	0.9457981
